,70
-6.94,150.0165324222634
-6.935,122.58666322239137
-6.93,86.04673148934828
-6.925,104.90834094579897
-6.92,150.7927053938618
-6.915,91.04855847293794
-6.91,125.00595985792037
-6.905,159.91822910475216
-6.9,88.57403682795541
-6.895,83.30096037861749
-6.89,85.15074867551077
-6.885,168.91938905880522
-6.88,108.62688433348349
-6.875,97.50923033231264
-6.87,88.63864845540009
-6.865,175.98056710898504
-6.86,101.22652814356522
-6.855,107.23991794103537
-6.85,137.0762196735816
-6.845,147.5462300433325
-6.84,98.63614955988498
-6.835,117.58911514251649
-6.83,137.92030307391295
-6.825,113.44232014552593
-6.82,114.00982413809785
-6.815,112.53621639276842
-6.81,125.26052849960358
-6.805,98.90444883826004
-6.8,118.10402194675675
-6.795,106.12959059564866
-6.79,102.46701908419118
-6.785,132.5541776029711
-6.78,125.16345313229417
-6.775,149.28630211777636
-6.77,109.96403957658157
-6.765,88.95442653404045
-6.76,103.31330988793265
-6.755,140.89673523541984
-6.75,105.3689233123315
-6.745,79.97405829392429
-6.74,72.64743629337514
-6.735,75.34586916347837
-6.73,86.70576682089835
-6.725,96.88080305199787
-6.72,149.90947268268272
-6.715,115.47830965163978
-6.71,136.20649764236654
-6.705,81.81833535339129
-6.7,87.25027220587911
-6.695,82.20705565825844
-6.69,126.90216704217467
-6.685,91.6026746334407
-6.68,132.0404862154029
-6.675,125.7792113188821
-6.67,98.92845899942039
-6.665,89.16866041384719
-6.66,74.98426501606853
-6.655,104.00100961048408
-6.65,104.93731462163495
-6.645,159.30803495115995
-6.64,77.16404603181458
-6.635,90.61324406509239
-6.63,96.55278349172539
-6.625,120.49186694544989
-6.62,104.12857436842204
-6.615,105.90637374587045
-6.61,143.25348163308283
-6.605,125.53441759135222
-6.6,96.16756209866195
-6.595,100.13391034010407
-6.59,72.73541090830518
-6.585,71.83599376357232
-6.58,145.41994361159684
-6.575,101.6031987685427
-6.57,96.12054931178868
-6.565,103.33363440816355
-6.56,111.64627176936989
-6.555,118.40527859854896
-6.55,75.43447487720718
-6.545,114.48161424438425
-6.54,115.66174821435132
-6.535,87.50977088302768
-6.53,119.56353959297122
-6.525,80.78867494890605
-6.52,95.67319373784905
-6.515,100.62325774889223
-6.51,77.20550498507215
-6.505,96.95055440790424
-6.5,85.08965859609498
-6.495,102.22372523049627
