,Planktonic,Disc,migration_rate,replicate,cycle
1254,9.854095363674013,9.853622008604985,0.0031622776601683,8,6
1255,9.757903322223129,9.096881260447454,0.0031622776601683,8,7
1256,8.78447974919576,9.242340827298532,0.0031622776601683,8,8
1257,9.696880443118031,9.649231352070412,0.0031622776601683,8,9
1258,9.611241526950854,8.997313673509158,0.0031622776601683,8,10
1259,9.373679504501162,9.38726222323114,0.0031622776601683,8,11
1260,9.386282781845424,9.391212855641596,0.0031622776601683,8,12
1261,9.323607252258302,8.874638601568464,0.0031622776601683,8,13
1262,8.96972404471769,9.001913402163506,0.0031622776601683,8,14
1263,8.991241697975793,8.993613936716304,0.0031622776601683,8,15
1264,10.970045320903184,8.882390017892057,0.0031622776601683,9,0
1265,10.167770909990791,8.433626295597307,0.0031622776601683,9,1
1266,10.07442652308642,10.080595523459625,0.0031622776601683,9,2
1267,10.084976927099827,10.08037465570809,0.0031622776601683,9,3
1268,9.956823951139135,9.199840786581472,0.0031622776601683,9,4
1269,9.834866210141632,9.836292198229014,0.0031622776601683,9,5
1270,9.85733477805515,9.85009073478174,0.0031622776601683,9,6
1271,9.751853670585811,9.106910040812265,0.0031622776601683,9,7
1272,8.759759322064559,9.241832178773432,0.0031622776601683,9,8
1273,9.690591867668362,9.643933568590471,0.0031622776601683,9,9
1274,9.60403842997202,9.016979943062912,0.0031622776601683,9,10
1275,9.384038109399844,9.397569874398584,0.0031622776601683,9,11
1276,9.398587884610391,9.395510649142205,0.0031622776601683,9,12
1277,9.330956159065988,8.876042922068935,0.0031622776601683,9,13
1278,8.966422545535648,8.993396372098177,0.0031622776601683,9,14
1279,8.990436231685985,8.992425475865565,0.0031622776601683,9,15
1280,10.970045320903184,8.881432689003026,0.01,0,0
1281,10.161860546592589,8.418346254583462,0.01,0,1
1282,10.060163355579766,10.075003331565828,0.01,0,2
1283,10.081255699580687,10.075278356236106,0.01,0,3
1284,9.959257596326486,9.195909629959528,0.01,0,4
1285,9.840197784963914,9.851014238628771,0.01,0,5
1286,9.860767467592504,9.856815796681571,0.01,0,6
1287,9.759048508245408,9.114573521115554,0.01,0,7
1288,8.778855384956042,9.288416093594826,0.01,0,8
1289,9.657866350223058,9.630881587875244,0.01,0,9
1290,9.569157779989636,8.985865510424478,0.01,0,10
1291,9.35300739850921,9.361590849007728,0.01,0,11
1292,9.36124407393516,9.362758495664652,0.01,0,12
1293,9.292976818990244,8.870134109067513,0.01,0,13
1294,8.955466417805455,8.980716568835149,0.01,0,14
1295,8.973556457475803,8.976629831088733,0.01,0,15
1296,10.970045320903184,8.880671349932559,0.01,1,0
1297,10.166739150731305,8.4447564117818,0.01,1,1
1298,10.079552751662256,10.086192823142808,0.01,1,2
1299,10.096302982846474,10.091571643846953,0.01,1,3
1300,9.959833904033768,9.199912575990536,0.01,1,4
1301,9.849953297770108,9.865492901897834,0.01,1,5
1302,9.875320786217506,9.870261198004126,0.01,1,6
1303,9.767414715413388,9.126545359040607,0.01,1,7
1304,8.786791464241274,9.306538306325576,0.01,1,8
1305,9.66376749985236,9.643594759849256,0.01,1,9
1306,9.576144984982609,8.99374220135639,0.01,1,10
1307,9.347887101110729,9.368891676196666,0.01,1,11
1308,9.37059702680844,9.366100180212722,0.01,1,12
1309,9.298729021376976,8.875128808292306,0.01,1,13
1310,8.946158110505356,8.977010531443616,0.01,1,14
1311,8.969313560851013,8.968603636357322,0.01,1,15
1312,10.970045320903184,8.88667305885419,0.01,2,0
1313,10.15674572165792,8.44568457582667,0.01,2,1
1314,10.079239458444462,10.08938059532466,0.01,2,2
1315,10.092199044307565,10.088568530624006,0.01,2,3
1316,9.960945827431855,9.207526329581386,0.01,2,4
